"","tic","year","assets.total","cash","shares.outstanding.common","co.stock","financing.net.cash.flow","gross.profit.loss","invested.capital","total.inventories","liabilities.total","net.income.loss","volatility.assumption","risk.free.rate","retained.earnings","retained.earnings.restatement","revenue.total","working.capital","deffered.long.asset.tax","net.deferred.tax.asset","eps","trade.volume","stock.price.trend","price.close.monthly","settlement","was.litigated","quality.rating","market.cap","settlement.dollars","mpl","earnings"
"872","GSIG",2012,337.46,65.788,33.796,423.856,-21.112,127.253,270.706,52.801,109.254,19.538,0,0,-217.971,0,271.498,153.542,3.884,10.81,0.58,33849294,-3.0275,10.3091894401683,0,FALSE,1,348.409366319927,0,0.293670032699543,0.0562604852075095
"873","GSIG",2013,378.807,60.98,33.991,423.856,18.574,152.913,306.403,66.744,136.404,7.309,0,0,-207.255,0,341.612,139.732,0.564,5.929,0.21,26399494,1.67,9.18447145531814,0,FALSE,1,312.189369237719,0,0.181828645025949,0.0228646799134427
"874","LCRY",2010,102.654,7.822,12.764,0.128,-8.738,81.109,73.482,30.308,82.878,-0.257,57.5,2.38,-105.744,0,129.336,47.765,6.559,10.51,-0.02,16102275,5.63326746411483,6.01785491858764,0,FALSE,2,76.8119001808526,0,0.936092268810782,0.00332344336488157
"875","LCRY",2011,130.193,5.488,16.444,0.164,-2.52,114.576,54.804,48.248,75.689,3.117,57.55,3.32,-98.831,0,178.1,26.906,3.615,11.243,0.21,35889232,-4.31023809523809,11.0290953757005,0,FALSE,2,181.362444358018,0,0.390806131274783,0.019040546195899
"876","RSYS",2010,240.928,129.078,24.351,266.945,-39.17,98.406,187.394,21.372,103.534,-0.369,71,1.34,-129.551,0,284.311,147.049,16.005,16.556,-0.02,22176664,0.226124401913875,9.2568529579053,0,FALSE,2,225.413626377952,0,0.0244277837124728,0.00216056148789963
"877","RSYS",2011,294.492,47.77,27.949,301.225,-8.072,110.932,209.037,35.454,130.455,-4.225,70,0.91,-137.188,0,330.865,71.037,12.266,18.141,-0.17,26264304,-3.75040476190476,7.40692085533333,0,FALSE,2,207.016030985711,0,0.506337901424219,0.0229515075589868
"878","RSYS",2012,232.394,33.182,28.471,303.724,-9.022,104.765,143.442,28.907,106.952,-43.474,71,0.65,-178.282,2.696,286.096,41.887,11.161,16.537,-1.6,30767994,-3.195,5.06583194894351,0,FALSE,2,144.229301418371,0,0.63069601048774,0.315841507599494
"879","RSYS",2013,176.185,25.482,29.198,309.37,-2.034,80.888,99.136,25.409,95.049,-49.404,57,1.33,-228.234,0,237.863,26.92,2.686,3.807,-1.72,32798501,-1.17477142857143,3.8672634397258,0,FALSE,2,112.916357913114,0,0.303773313321195,0.444758943063355
"880","SNDK",2010,8776.71,829.149,236.502,0.237,985.169,2431.688,7490.427,509.585,2997.315,1300.142,50,1.53,1072.881,0,4826.807,3072.585,149.486,216.621,5.59,2752418443,19.6765789473684,38.9205675847763,0,FALSE,3,9204.79207493477,0,0.505557348425331,0.143625860229914
"881","SNDK",2011,10174.648,1167.496,242.552,0.243,-47.109,2639.748,8665.75,678.382,3113.809,986.99,43,1.49,2129.55,0,5662.145,3262.587,199.027,254.981,4.12,1853845456,-1.46726190476191,45.6666359353588,0,FALSE,3,11076.5338793932,0,0.0321298443537382,0.0902190388149428
"882","SNDK",2012,10339.127,995.47,241.432,0.241,-125.089,1912.624,8049.513,750.075,3079.527,417.404,43,0.6,2236.389,0,5052.509,2724.693,168.718,233.727,1.72,1372191949,-7.044405,42.390412415397,0,FALSE,3,10234.4020502741,0,0.166179204178757,0.0405752126953892
"883","SNDK",2013,10488.717,986.246,225.291,0.225,-956.361,3166.962,8951.054,756.975,3523.026,1042.657,37,0.74,1927.63,0,6170.003,3420.138,134.669,269.241,4.44,1061591660,21.2842857142857,58.4127672812631,0,FALSE,3,13159.870753563,0,0.364377287790524,0.0760107799485166
"884","LXK",2010,3705.2,337.5,78.6,0.9,-12.3,1745.8,2043.4,366.1,2310.9,340,41,1.3,956.3,0,4212.7,1023.3,82.6,128.3,4.33,492751974,9.36619617224881,36.3725591288003,0,FALSE,3,2858.8831475237,0,0.257507208637198,0.119045789015474
"885","LXK",2011,3637,356.1,71.4,0.9,-272.3,1810.4,2041,335.5,2245.3,320.9,0,0,1178.6,0,4177.9,1085.5,63.4,115.1,4.16,368147844,-2.52957142857143,32.6378426926176,0,FALSE,3,2330.3419682529,0,0.0775042472137289,0.127459404691014
"886","LXK",2012,3523.4,212.4,63.9,1,-263.4,1713,1580.8,277.3,2242.2,106.3,0,0,1224,0,3803.1,478.5,43.2,90.2,1.55,392980526,-10.847,27.0504987683306,0,FALSE,3,1728.52687129632,0,0.400990757800708,0.0573002373551302
"887","LXK",2013,3619.5,273.2,62,1,-107.7,1709.4,2067.9,268.2,2251.2,261.8,0,0,1377.9,-278.1,3683.5,824.8,29.7,27.3,4.16,260331843,8.30285714285714,31.1863251508217,0,FALSE,3,1933.55215935095,0,0.266233905492336,0.133391798484804
"888","SMOD",2010,544.401,115.474,62.741,0.01,-23.349,183.057,358.652,112.103,240.821,52.571,78,1.49,185.447,0,703.09,288.239,0.6,1.842,0.84,239085594,-1.00036483253589,6.34081214709204,0,FALSE,0,397.828894920702,0,0.157766041530605,0.132475143643111
"889","IVAC",2010,251.771,109.52,22.558,0.023,2.89,93.533,207.243,20.671,44.528,28.049,67.75,1.69,67.396,0,202.526,137.952,14.594,17.718,1.26,35346057,-0.857966507177034,12.5976307306268,0,FALSE,2,284.177354021479,0,0.0681053862843577,0.10001880726165
"890","IVAC",2011,225.821,23.56,23.122,0.023,0.535,35.854,191.91,18.07,33.911,-21.975,64.82,1.71,45.58,0,82.974,104.103,21.717,23.919,-0.96,23767595,-6.76266666666667,9.94366849312015,0,FALSE,2,229.917502897924,0,0.680097759830352,0.0965438460326998
"891","IVAC",2012,172.503,24.261,23.466,0.023,-1.476,38.637,142.635,26.193,29.868,-55.319,63.56,0.73,-9.384,0,83.424,92.351,12.176,10.895,-2.37,16897413,-3.265,6.87392293810944,0,FALSE,2,161.303475665676,0,0.474983503509858,0.344781287386942
"892","IVAC",2013,148.276,20.121,23.767,0.024,0.271,26.806,129.571,22.762,18.705,-15.696,56.28,1.09,-25.124,0,69.632,91.142,9.502,8.666,-0.66,22084536,3.04119047619048,5.38567343548265,0,FALSE,2,128.001300541116,0,0.564681559812758,0.122547348610426
"894","NTAP",2010,8498.8,2757.3,369,0.5,450.9,3494.3,3844.8,108.5,4654,673.1,37,2.01,2686.8,0,5122.6,2992.4,208,353.7,1.87,1740966324,22.0000956937799,40.9305233294864,0,FALSE,3,15103.3631085805,0,0.537498519544484,0.0456871754349852
"895","NTAP",2011,9532.3,1549.8,364.6,0.5,-343.6,4011.9,4356.2,161.5,5176.1,605.4,36,1.5,2810.2,0,6233.2,3306.7,203.8,405.4,1.66,1741380563,-20.2687976190476,46.3538827089752,0,FALSE,3,16900.6256356923,0,0.4372621328466,0.0358114553299024
"896","NTAP",2012,11242.4,3277.1,356.6,0.5,578.9,4105.7,5712.1,139.5,6524.9,505.3,41,0.63,2905.5,0,6332.4,4587.6,200.4,453,1.4,1783040831,-2.723015,34.8411442868494,0,FALSE,3,12424.3520526905,0,0.078155154078214,0.0401823771479407
"897","NTAP",2013,9219.2,2291,324.5,0.3,-3104,4253.2,4782,122.4,5432.7,637.5,34,1.1,10.2,0,6325.1,3776.7,245,514.3,1.87,1504928513,6.23261904761905,38.2702167919799,0,FALSE,3,12418.6853489975,0,0.162858211164489,0.0488630626307788
"899","WSTL",2010,201.387,86.408,68.73,0.687,2.019,64.332,159.281,12.955,42.106,67.936,71,1.6,-239.889,0,190.177,102.703,55.119,59.89,1,63311119,1.74379043062201,1.92131795414095,0,FALSE,0,132.052182988108,0,0.907601173904442,0.520476060635739
"900","WSTL",2011,197.426,120.832,64.367,0.643,-15.673,23.757,186.364,9.906,11.062,41.982,70,1.4,-198.253,0,69.655,155.199,30.74,32.317,0.63,90278595,-1.2707380952381,2.94068473679257,0,FALSE,0,189.283054453128,0,0.43212319883841,0.21423581797726
"901","WSTL",2012,145.172,88.233,58.907,0.589,-12.646,14.824,131.077,12.223,14.095,-44.038,49,0.7,-242.302,0,40.044,127.719,2.735,2.429,-0.73,40178053,-0.3405,2.18548505568929,0,FALSE,0,128.740368175489,0,0.155800653549932,0.33402195915257
"902","WSTL",2013,160.974,35.793,59.79,0.598,1.318,46.829,139.633,24.436,21.341,5.367,42,1.1,-236.935,0,104.162,77.202,0,-0.173,0.09,46190637,2.10761904761905,2.68859439751388,0,FALSE,0,160.751059027355,0,0.783911120832487,0.0334747405868369
"903","BDR",2010,26.612,1.717,6.199,0.008,-0.228,13.093,24.915,7.672,4.569,1.785,78,2.13,3.94,0,30.508,12.181,1.898,2.281,0.29,4550719,0.973668899521531,1.5772084139532,0,FALSE,2,9.77711495809586,0,0.617336866141284,0.183869168737903
"904","BDR",2011,25.871,0.851,6.217,0.008,-0.233,10.682,24.024,7.567,4.668,-0.411,79,2.58,2.843,0,26.663,11.838,1.898,2.281,-0.07,1967484,-1.1876930952381,1.71674697368421,0,FALSE,2,10.6730159353947,0,0.691827691234694,0.040774791552291
"905","BDR",2012,26.303,0.453,6.217,0.008,3.53,11.456,20.788,11.319,9.678,-5.157,77,1.18,-1.993,0,30.643,10.471,0,-0.03,-0.83,1869472,-0.188365,1.17088154175789,0,FALSE,2,7.27937054510878,0,0.160874514869541,0.708867609915424
"906","BDR",2013,22.641,0.067,6.217,0.008,-1.246,10.625,18.921,8.975,7.613,-2.822,75,1.32,-3.862,0,27.87,9.499,0,-0.063,-0.45,1615894,-0.314309523809524,1.0599583875821,0,FALSE,2,6.5897612955979,0,0.296530059568192,0.424544968247771
"907","TLGD",2010,91.337,72.194,12.911,2.815,0.812,30.96,84.292,1.373,7.045,4.423,55.01,2.01,12.783,0,45.646,77.675,0.191,0.177,0.35,7439361,2.50973684210526,6.96887614787958,0,FALSE,3,89.9751599452733,0,0.360135090486419,0.0502233061074696
"908","PTIX",2010,40.44,12.796,11.116,0.133,0,14.662,32.768,7.787,7.672,-11.177,33,1.6,25.411,0,27.946,23.181,0,-0.051,-1.01,1979009,-1.14298492822967,2.37739619455837,0,FALSE,2,26.4271360987108,0,0.480771749717548,0.424834532128803
"909","PTIX",2011,38.279,9.641,11.116,0.133,0,21.183,31.781,5.421,6.498,-1.163,32.5,1.2,24.119,0,36.176,18.289,0,-0.083,-0.1,2035784,0.0395745238095238,1.93452178360922,0,FALSE,2,21.5041441466001,0,0.0204570060388206,0.0516923618267202
"910","PTIX",2012,31.516,7.546,11.116,0.133,0,15.061,25.02,3.615,6.496,-7.138,38,0.35,17.114,0,23.32,15.513,0,-0.251,-0.64,2324502,-1.066005,1.72200899277178,0,FALSE,2,19.1418519636512,0,0.619047289807781,0.371658918557586
"913","USAT",2010,29.848,7.604,25.497,209.958,13.724,5.108,23.063,2.634,7.036,-11.572,0,0,-190.295,0,15.771,6.592,0,0,-0.55,37651170,-0.620722248803828,1.03459602981433,0,FALSE,2,26.3790949721758,0,0.599965813627978,0.531608457939575
"914","USAT",2011,36.004,12.991,32.281,219.773,10.85,8.913,26.224,2.67,9.878,-6.457,0,0,-196.785,0,22.869,11.546,0,0,-0.26,199455425,-0.428604761904762,1.85144122215123,0,FALSE,2,59.7663740922638,0,0.231497903782631,0.140431139206191
"915","USAT",2012,33.22,6.426,32.51,220.513,-0.41,11.902,21.917,2.512,11.565,-5.211,0,0,-201.996,0,29.017,2.198,0,-0.013,-0.18,62686286,0.616905,1.38554837733745,0,FALSE,2,45.0441777472404,0,0.445242483113784,0.129912461335994
"916","USAT",2013,36.576,5.981,33.284,221.383,2.696,17.361,23.502,1.824,13.197,0.854,0,0,-201.142,0,35.94,-1.29,0,-0.04,0.01,50709259,-0.304271428571429,2.00280768125848,0,FALSE,2,66.6614508630073,0,0.151922439392801,0.00499299063688252
"917","LPTH",2010,7.456,1.464,8.972,0.09,2.368,4.982,5.799,1.138,3.211,-0.561,131,1.34,-202.123,0,9.251,3.71,0,0,-0.07,8004941,-0.214035645933014,2.30755159605618,0,FALSE,2,20.7033529198161,0,0.0927544356099431,0.030335183022402
"918","LPTH",2011,7.121,0.929,9.713,0.097,0.231,4.803,5.123,1.622,3.085,-1.602,117,1.33,-203.697,0,10.001,3.078,0,0,-0.17,11056603,-0.790574047619048,1.59863671164076,0,FALSE,2,15.5275583801667,0,0.494530146757134,0.106340608070686
"919","LPTH",2012,8.271,2.354,11.712,0.117,1.61,5.126,5.097,1.513,4.269,-0.865,120.5,1.46,-204.525,0,11.285,4.509,0,0,-0.09,5247664,-0.15153,1.13089991592123,0,FALSE,2,13.2450998152694,0,0.133990636896073,0.0795826392176238
"920","LPTH",2013,8.377,1.565,12.958,0.13,-0.212,5.956,5.433,1.771,2.947,0.215,115,1.2,-204.345,0,11.784,4.456,0,0,0.02,23914444,0.48997619047619,1.17928962568642,0,FALSE,2,15.2812349696446,0,0.415484186245593,0.0169593622841877
"921","KVHI",2010,115.198,7.241,14.689,0.159,3.819,48.655,99.986,14.765,18.895,8.273,60,0.95,2.887,0,112.243,60.571,4.982,5.926,0.57,17224717,-1.27447368421053,13.395402041005,0,FALSE,3,196.765060580323,0,0.0951426228424651,0.0425519143251661
"922","KVHI",2011,128.556,7.017,14.548,0.162,5.504,49.342,109.221,18.615,31.888,0.86,60.4,1.65,3.063,0,112.536,59.777,5.405,6.686,0.06,20835741,-4.49883333333333,10.7193602133628,0,FALSE,3,155.945252384002,0,0.419692336462868,0.00559734898405633
"923","KVHI",2012,137.568,8.978,14.905,0.166,-0.885,59.585,116.118,16.203,31.864,3.581,64.6,0.69,7.174,0,137.112,65.242,3.524,4.67,0.24,13627523,3.706,11.3883894329037,0,FALSE,3,169.74394449743,0,0.325419149198788,0.0210740949292253
"924","KVHI",2013,183.849,9.358,15.277,0.169,29.325,71.706,153.561,18.255,67.382,4.533,50.9,1.06,12.301,0,162.288,78.933,0,2.435,0.3,9220729,-0.654761904761905,13.4990398241156,0,FALSE,3,206.224831393014,0,0.0485043316630708,0.0222238028710797
"925","OCC",2010,45.291,2.522,6.28,5.988,-0.044,26.129,36.677,14.423,17.711,-5.733,0,0,21.869,0,67.506,22.905,0.626,2.377,-0.95,1747987,-0.371966746411483,3.02355877339512,0,FALSE,3,18.9879490969213,0,0.123022826506464,0.314199283426946
"926","OCC",2011,44.945,1.091,6.288,6.771,-2.294,28.549,35.809,16.497,17.222,0.666,0,0,21.438,0,73.34,23.326,0.427,2.245,0.11,7144630,-0.806635238095238,4.22198141824835,0,FALSE,3,26.5478191579457,0,0.191056084379903,0.0260541175109287
"927","OCC",2012,47.762,0.591,6.412,8.024,-0.934,33.6,38.877,18.464,17.727,2.749,0,0,22.62,0,83.523,26.838,0.514,2.803,0.43,4003384,0.52976,3.81522070617915,0,FALSE,3,24.4631951680207,0,0.138854352290026,0.112706454780865
"928","OCC",2013,45.415,0.75,6.571,8.68,-0.173,27.893,39.557,18.234,15.855,-0.043,0,0,21.519,0,75.266,26.986,0.161,1.805,-0.01,1566989,-0.308828571428572,4.12167175916983,0,FALSE,3,27.0835051295049,0,0.0749279878344254,0.00242619999463862
"929","IOMG",2010,2.018,0.633,4.54,0.005,0,1.52,-2.61,1.074,4.628,-0.78,0,0,-34.473,0,5.925,1.416,0,0,-0.17,92332,-0.0890430622009569,0.310200548720286,0,FALSE,2,1.4083104911901,0,0.287049982884617,0.54803255732888
"930","WIRX",2010,10.311,0.773,4.006,0.005,-0.403,6.061,7.832,1.827,2.479,-0.011,0,0,-2.563,0,20.692,7.347,0.022,0.311,0.158695652173913,956163,0.0554545454545454,1.03953841743687,0,FALSE,3,4.16439090025211,0,0.0533453545577241,0.152659728117792
"931","WIRX",2011,10.335,0.892,4.006,0.005,0,6.247,7.839,2.821,2.496,0.202,0,0,-2.557,0,22.351,7.276,0,0.222,0.05,632858,-0.268333333333333,0.88201721344699,0,FALSE,3,3.53336095706864,0,0.304226866825723,0.0566882360544827
"932","WIRX",2012,12.357,0.345,4.006,0.005,0,7.827,8.358,4.379,3.999,0.58,0,0,-2.038,0,40.244,8.08,0,0.324,0.15,664308,0.348,0.843071397201832,0,FALSE,3,3.37734401719054,0,0.412776428135289,0.177920874196245
"933","PLCM",2010,1547.405,324.188,86.555,0.04,-7.734,770.737,1174.97,113.994,372.435,68.409,0,0,12.729,0,1218.489,551.402,18.388,48.688,0.8,411409220,14.8416806220096,30.152665707211,0,FALSE,3,2609.86398028765,0,0.492217861137902,0.026531650891771
"934","PLCM",2011,1844.805,375.441,176.317,0.04,-10.709,961.831,1370.116,107.613,474.689,135.814,0,0,123.875,0,1495.798,594.4,20.93,58.809,0.77,535593696,-24.8556428571429,36.2983504248104,0,FALSE,3,6400.01625185129,0,0.684759570786272,0.0212130851950147
"935","PLCM",2012,1915.351,477.073,175.324,0.038,-32.772,895.506,1430.689,99.96,484.662,9.755,51.24,0.5,104.215,0,1392.628,717.565,28.407,77.087,0.06,739529987,-7.68725,12.9371904656652,0,FALSE,3,2268.19998120228,0,0.594197791274828,0.00463779212026273
"936","PLCM",2013,1749.03,392.629,135.16,0.068,-244.989,867.182,1218.553,103.309,772.665,-18.076,0,0,-127.976,-2.915,1368.389,514.835,51.398,88.334,-0.11,667606913,-0.405285714285714,10.6764983275877,0.000519737728383083,TRUE,3,1443.03551395676,750000,0.0379605467869993,0.0103030035340111
"937","PNS",2010,11.988,0.465,7.864,5.79,-1.927,9.143,8.661,3.226,3.327,3.063,68.2,1.9,0.909,0,29.445,6.383,0.929,1.691,0.39,2135811,0.78316004784689,0.959776570172137,0,FALSE,2,7.54768294783368,0,0.815981627584876,0.406344572393607
"938","BOSC",2010,22.13,0.703,2.753,13.959,-0.912,8.093,6.567,5.125,18.417,-0.635,0,0,-67.051,0,30.187,0.386,0,0,-0.24,4607456,0.602951674641148,1.47098931706324,0,FALSE,0,4.04963358987511,0,0.409895345701701,0.163155501685864
"939","BOSC",2011,20.069,0.411,4.468,23.065,1.113,7.166,5.128,4.02,16.471,-3.214,96,1.17,-70.56,0,33.434,-0.076,0,0,-1.14,2344651,-0.836584523809524,1.86653342195657,0,FALSE,0,8.33967132930196,0,0.448202273781192,0.610757882280516
"940","BOSC",2012,18.049,0.354,1.133,23.374,-1.455,5.431,4.344,3.16,14.893,-0.549,0,0,-71.109,0,24.503,-0.739,0,0,-0.49,2961408,2.32021,0.923469189735703,0,FALSE,0,1.04629059197055,0,2.5124931354386,0.530607848584789
"941","BOSC",2013,19.187,1.005,1.258,26.178,-0.53,5.383,4.484,3.718,15.484,0,89,0.93,-71.109,0,25.903,-0.5,0,0,-1.13053391053391,21021728,2.88814285714286,3.92215666648093,0,FALSE,0,4.934073086433,0,0.736366010523028,0.28824292517317
"942","IMN",2010,1251,304.9,38.688,0.4,-1,282.4,781.7,203.3,469.3,-158.5,43,2.49,-214.1,0,1460.9,449.7,12.2,17.9,-4.19,42390964,0.954019138755982,9.80598039689144,0,FALSE,2,379.373769594936,0,0.097289521306652,0.427290268837194
"943","IMN",2011,1149.3,223.1,38.236,0.4,-9.1,262.5,723.7,208.8,425.6,-46.7,44,2.13,-272.7,0,1290.4,360.1,15.8,21.1,-1.24,48067318,-4.50057142857143,8.77851361399216,0,FALSE,2,335.655246544604,0,0.5126803495979,0.141253981542337
"944","IMN",2012,793.5,108.7,41.337,0.4,9.9,240.4,400.4,166,393.1,-340.7,45,1.07,-615,0,1099.6,216,9.3,11.6,-9.09,25234980,-1.5335,5.57780316651312,0,FALSE,2,230.569649494153,0,0.274929027472055,1.62967385700748
"945","IMN",2013,641.8,132.6,41.778,0.4,-3.4,201.5,373.2,84.3,268.6,-44.4,43,1.05,-648,0,860.8,197.9,9.5,12.7,-1.1,33968898,0.757142857142858,4.12950180416456,0,FALSE,2,172.522326374387,0,0.183349685518792,0.266375958206547
"946","TACT",2010,43.621,11.285,9.426,0.106,0.237,24.079,31.134,12.795,12.487,3.904,66.8,2.3,16.868,0,63.194,25.525,0.789,2.494,0.42,4867523,2.04607272727273,7.80261392097256,0,FALSE,3,73.5474388190873,0,0.2622291385933,0.0538281150719359
"947","TACT",2011,42.74,6.863,9.39,0.108,-1.254,26.22,35.313,14.151,7.427,4.676,62.5,2,21.542,0,65.969,27.222,0.89,2.526,0.5,6366564,-2.42157142857143,9.71073035739051,0,FALSE,3,91.1837580558969,0,0.249370679593472,0.0514894329878562
"948","TACT",2012,45.228,7.537,8.72,0.109,-6.242,27.733,33.369,10.321,11.859,3.621,57.8,0.8,24.653,0,68.386,25.492,1.172,2.615,0.4,4136050,-0.724210000000001,7.63384547701599,0,FALSE,3,66.5671325595794,0,0.0948683074841448,0.0523982311672828
"949","TACT",2013,40.408,2.936,8.319,0.111,-6.334,26.833,32.521,13.509,7.887,4.935,56.5,0.8,27.263,0,60.141,24.871,0.92,2.575,0.57,5156499,4.68524285714286,9.58093353588599,0,FALSE,3,79.7037860850356,0,0.48901736345357,0.0594931587684049
"950","MVIS",2010,35.233,19.413,102.471,0.102,22.203,-9.719,22.106,6.075,13.4,-47.46,84,2,-379.06,0,4.74,15.618,0,0,-0.52,225064571,-0.814665071770335,2.47086673328578,0,FALSE,2,253.192185026528,0,0.329708219709197,0.210452467142369
"951","MVIS",2011,23.87,13.075,136.152,0.136,21.379,-4.857,10.941,4.254,13.068,-35.808,85,1.3,-414.873,0,5.617,5.913,0,0,-0.32,236999331,-1.72019642857143,1.15449202450708,0,FALSE,2,157.186398120689,0,1.49000286884258,0.277178181578712
"952","MVIS",2012,12.938,6.85,25.237,0.025,14.488,3.07,5.074,0.497,7.884,-22.693,98,0.6,-437.531,0,8.365,1.831,0,0,-1.05,133551899,1.702605,2.04310188227898,0,FALSE,2,51.5617622030747,0,0.833343170386013,0.513924444545455
"953","MVIS",2013,8.447,5.375,32.069,0.032,11.522,-13.927,-1.696,0.049,10.143,-13.178,96,1,-450.709,0,5.852,-3.878,0,0,-0.47,53218122,-0.747166666666667,1.95331052035557,0,FALSE,2,62.6407150772827,0,0.382512999792096,0.240617144638347
"954","RSTI",2010,558.192,110.628,28.268,0.32,-26.549,175.65,432.964,151.759,140.716,29.84,47.23,2.52,347.89,0,423.57,287.443,12.865,20.604,1.04,53429624,9.97007177033493,24.3873491279252,0,FALSE,3,689.38158514819,0,0.408821463867858,0.0426450613613075
"955","RSTI",2011,653.946,127.412,28.487,0.324,-4.735,242.537,493.359,188.847,175.329,60.032,46.12,2.01,403.969,0,597.763,333.328,13.711,22.564,2.11,52627003,-14.2310238095238,30.6635778775001,0,FALSE,3,873.513342996345,0,0.464101869207053,0.0688112785934302
"956","RSTI",2012,652.532,98.735,28.073,0.325,-9.451,207.997,499.581,202.188,158.613,34.53,46.11,1.22,423.817,0,540.121,318.827,13.97,25.21,1.21,42159730,-5.544215,21.9519041207639,0,FALSE,3,616.255804382204,0,0.252561917613144,0.0551205031392008
"957","RSTI",2013,699.91,133.733,28.124,0.327,-9.428,209.274,558.331,198.46,156.492,34.755,49.64,0.98,474.341,0,560.068,372.778,13.446,26.573,1.23,27660435,1.80274761904762,25.1859046204114,0,FALSE,3,708.328381544449,0,0.071577640200647,0.0488368402301966
"958","3ORCT",2010,53.257,7.61,22.484,0,17.027,5.521,36.19,3.183,42.005,-25.351,71,1.3,-345.121,0,14.631,19.578,0,0,-1.33,18881835,-0.460311004784689,3.32167356785409,0,FALSE,0,74.6845084996313,0,0.138578037661318,0.400400573033799
"959","3ORCT",2011,40.322,3.485,22.761,360.19,8.685,7.112,0.274,4.082,44.437,-17.389,66,0.4,-358.661,0,15.585,0.664,0,0,-0.77,6457595,-2.00337523809524,2.06973201301591,0,FALSE,0,47.109170348255,0,0.967939436360181,0.372028840041951
"960","3ORCT",2012,15.499,2.873,31.041,362.59,-11.164,7.259,4.111,3.708,23.886,-6.467,60,0.4,-365.333,0,11.193,3.753,0,0,-0.24,9923134,-0.58666,0.351801716317308,0,FALSE,0,10.9202770762056,0,1.66758708894661,0.682202470506231
"961","3ORCT",2013,9.032,1.841,31.095,362.948,-1.573,3.51,-12.706,1.076,23.015,-5.954,70.5,0.36,-371.287,0,8.176,-13.048,0,0,-0.19,7982831,-0.147761904761905,0.193394272625734,0,FALSE,0,6.01359490729721,0,0.76404488486513,0.982448949600989
"962","IM",2010,9084.032,1155.551,158.745,1.825,146.357,1944.728,3772.309,2914.525,5842.85,318.06,33.8,2.28,2368.768,0,34588.984,3354.902,140.23,211.869,1.98,346648871,1.07849282296651,17.3196973589276,0,FALSE,3,2749.41535724297,0,0.0622697268096654,0.114320704280632
"963","IM",2011,9146.516,891.403,149.484,1.851,-414.042,1965.564,3572.777,2942.164,5873.739,244.24,32.7,2.11,2558.661,0,36328.701,3108.527,116.388,177.872,1.57,405233153,-1.61011904761905,18.5368256283826,0,FALSE,3,2770.95884223314,0,0.0868605596178087,0.0846962706277014
"964","IM",2012,11480.448,595.147,150.32,1.883,639.761,2085.094,4554.528,3591.543,7869.195,305.909,34.6,0.89,2895.786,0,37827.299,3404.548,0,55.975,2.03,281774000,-1.998,17.2150189129774,0,FALSE,3,2587.76164299877,0,0.116061446699534,0.117920288688716
